,date,volume
8535,2021-11-04 22:11:10+00:00,19
8534,2021-11-04 22:11:12+00:00,20
8533,2021-11-04 22:11:13+00:00,21
8532,2021-11-04 22:11:15+00:00,22
8531,2021-11-04 22:11:19+00:00,22
8530,2021-11-04 22:11:20+00:00,23
8529,2021-11-04 22:11:23+00:00,23
8528,2021-11-04 22:11:24+00:00,24
8527,2021-11-04 22:11:31+00:00,22
8526,2021-11-04 22:11:37+00:00,20
8525,2021-11-04 22:11:38+00:00,22
8524,2021-11-04 22:11:39+00:00,23
8523,2021-11-04 22:11:45+00:00,22
8522,2021-11-04 22:11:46+00:00,23
8521,2021-11-04 22:11:47+00:00,27
8520,2021-11-04 22:11:49+00:00,28
8519,2021-11-04 22:11:50+00:00,29
8518,2021-11-04 22:11:51+00:00,30
8517,2021-11-04 22:11:52+00:00,30
8516,2021-11-04 22:11:54+00:00,31
8515,2021-11-04 22:11:55+00:00,32
8514,2021-11-04 22:11:59+00:00,32
8513,2021-11-04 22:12:00+00:00,33
8512,2021-11-04 22:12:06+00:00,31
8511,2021-11-04 22:12:11+00:00,30
8510,2021-11-04 22:12:13+00:00,30
8509,2021-11-04 22:12:14+00:00,30
8508,2021-11-04 22:12:20+00:00,30
8507,2021-11-04 22:12:21+00:00,29
8506,2021-11-04 22:12:22+00:00,30
8505,2021-11-04 22:12:24+00:00,30
8504,2021-11-04 22:12:25+00:00,31
8503,2021-11-04 22:12:28+00:00,32
8502,2021-11-04 22:12:29+00:00,33
8501,2021-11-04 22:12:30+00:00,34
8500,2021-11-04 22:12:36+00:00,33
8499,2021-11-04 22:12:37+00:00,34
8498,2021-11-04 22:12:40+00:00,31
8497,2021-11-04 22:12:42+00:00,32
8496,2021-11-04 22:12:43+00:00,33
8495,2021-11-04 22:12:44+00:00,34
8494,2021-11-04 22:12:45+00:00,35
8493,2021-11-04 22:13:01+00:00,22
8492,2021-11-04 22:13:05+00:00,23
8491,2021-11-04 22:13:09+00:00,23
8490,2021-11-04 22:13:16+00:00,21
8489,2021-11-04 22:13:20+00:00,22
8488,2021-11-04 22:13:21+00:00,21
8487,2021-11-04 22:13:24+00:00,20
8486,2021-11-04 22:13:25+00:00,19
8485,2021-11-04 22:13:28+00:00,21
8484,2021-11-04 22:13:30+00:00,20
8483,2021-11-04 22:13:44+00:00,15
8482,2021-11-04 22:13:46+00:00,15
8481,2021-11-04 22:13:49+00:00,16
8480,2021-11-04 22:13:52+00:00,17
8479,2021-11-04 22:13:56+00:00,18
8478,2021-11-04 22:13:57+00:00,19
8477,2021-11-04 22:13:58+00:00,20
8476,2021-11-04 22:14:02+00:00,20
8475,2021-11-04 22:14:07+00:00,20
8474,2021-11-04 22:14:08+00:00,22
8473,2021-11-04 22:14:12+00:00,22
8472,2021-11-04 22:14:14+00:00,23
8471,2021-11-04 22:14:15+00:00,24
8470,2021-11-04 22:14:19+00:00,24
8469,2021-11-04 22:14:26+00:00,19
8468,2021-11-04 22:14:27+00:00,20
8467,2021-11-04 22:14:28+00:00,21
8466,2021-11-04 22:14:35+00:00,20
8465,2021-11-04 22:14:37+00:00,22
8464,2021-11-04 22:14:40+00:00,24
8463,2021-11-04 22:14:42+00:00,25
8462,2021-11-04 22:14:45+00:00,26
8461,2021-11-04 22:14:48+00:00,25
8460,2021-11-04 22:14:55+00:00,24
8459,2021-11-04 22:14:56+00:00,26
8458,2021-11-04 22:15:06+00:00,24
8457,2021-11-04 22:15:09+00:00,23
8456,2021-11-04 22:15:12+00:00,24
8455,2021-11-04 22:15:18+00:00,23
8454,2021-11-04 22:15:19+00:00,24
8453,2021-11-04 22:15:25+00:00,25
8452,2021-11-04 22:15:26+00:00,26
8451,2021-11-04 22:15:31+00:00,24
8450,2021-11-04 22:15:38+00:00,22
8449,2021-11-04 22:15:44+00:00,19
8448,2021-11-04 22:15:48+00:00,19
8447,2021-11-04 22:15:49+00:00,19
8446,2021-11-04 22:15:52+00:00,20
8445,2021-11-04 22:15:53+00:00,21
8444,2021-11-04 22:15:55+00:00,22
8443,2021-11-04 22:16:00+00:00,20
8442,2021-11-04 22:16:06+00:00,21
8441,2021-11-04 22:16:13+00:00,16
8440,2021-11-04 22:16:15+00:00,18
8439,2021-11-04 22:16:21+00:00,16
8438,2021-11-04 22:16:30+00:00,15
8437,2021-11-04 22:16:35+00:00,15
8436,2021-11-04 22:16:41+00:00,15
8435,2021-11-04 22:16:43+00:00,16
8434,2021-11-04 22:16:44+00:00,17
8433,2021-11-04 22:16:46+00:00,17
8432,2021-11-04 22:16:50+00:00,16
8431,2021-11-04 22:16:53+00:00,16
8430,2021-11-04 22:16:55+00:00,16
8429,2021-11-04 22:17:07+00:00,14
8428,2021-11-04 22:17:08+00:00,15
8427,2021-11-04 22:17:10+00:00,17
8426,2021-11-04 22:17:12+00:00,18
8425,2021-11-04 22:17:14+00:00,18
8424,2021-11-04 22:17:15+00:00,19
8423,2021-11-04 22:17:27+00:00,17
8422,2021-11-04 22:17:28+00:00,19
8421,2021-11-04 22:17:29+00:00,20
8420,2021-11-04 22:17:30+00:00,21
8419,2021-11-04 22:17:35+00:00,22
8418,2021-11-04 22:17:36+00:00,22
8417,2021-11-04 22:17:39+00:00,23
8416,2021-11-04 22:17:47+00:00,21
8415,2021-11-04 22:17:51+00:00,22
8414,2021-11-04 22:17:54+00:00,22
8413,2021-11-04 22:17:58+00:00,22
8412,2021-11-04 22:17:59+00:00,23
8411,2021-11-04 22:18:00+00:00,24
8410,2021-11-04 22:18:02+00:00,25
8409,2021-11-04 22:18:11+00:00,22
8408,2021-11-04 22:18:15+00:00,21
8407,2021-11-04 22:18:16+00:00,21
8406,2021-11-04 22:18:17+00:00,22
8405,2021-11-04 22:18:21+00:00,23
8404,2021-11-04 22:18:23+00:00,24
8403,2021-11-04 22:18:24+00:00,25
8402,2021-11-04 22:18:29+00:00,23
8401,2021-11-04 22:18:31+00:00,21
8400,2021-11-04 22:18:35+00:00,22
8399,2021-11-04 22:18:42+00:00,19
8398,2021-11-04 22:18:44+00:00,20
8397,2021-11-04 22:18:52+00:00,18
8396,2021-11-04 22:18:57+00:00,18
8395,2021-11-04 22:19:12+00:00,14
8394,2021-11-04 22:19:15+00:00,15
8393,2021-11-04 22:19:17+00:00,14
8392,2021-11-04 22:19:18+00:00,14
8391,2021-11-04 22:19:26+00:00,13
8390,2021-11-04 22:19:27+00:00,14
8389,2021-11-04 22:19:28+00:00,16
8388,2021-11-04 22:19:30+00:00,16
8387,2021-11-04 22:19:31+00:00,17
8386,2021-11-04 22:19:34+00:00,18
8385,2021-11-04 22:19:35+00:00,19
8384,2021-11-04 22:19:36+00:00,19
8383,2021-11-04 22:19:38+00:00,20
8382,2021-11-04 22:19:41+00:00,21
8381,2021-11-04 22:19:48+00:00,23
8380,2021-11-04 22:19:50+00:00,24
8379,2021-11-04 22:19:51+00:00,25
8378,2021-11-04 22:19:54+00:00,25
8377,2021-11-04 22:19:57+00:00,26
8376,2021-11-04 22:20:01+00:00,26
8375,2021-11-04 22:20:02+00:00,27
8374,2021-11-04 22:20:03+00:00,29
8373,2021-11-04 22:20:08+00:00,30
8372,2021-11-04 22:20:28+00:00,23
8371,2021-11-04 22:20:32+00:00,21
8370,2021-11-04 22:20:33+00:00,23
8369,2021-11-04 22:20:35+00:00,22
8368,2021-11-04 22:20:42+00:00,18
8367,2021-11-04 22:20:52+00:00,14
8366,2021-11-04 22:20:53+00:00,15
8365,2021-11-04 22:21:01+00:00,14
8364,2021-11-04 22:21:10+00:00,10
8363,2021-11-04 22:21:11+00:00,11
8362,2021-11-04 22:21:13+00:00,12
8361,2021-11-04 22:21:15+00:00,16
8360,2021-11-04 22:21:26+00:00,17
8359,2021-11-04 22:21:30+00:00,17
8358,2021-11-04 22:21:37+00:00,14
8357,2021-11-04 22:21:38+00:00,15
8356,2021-11-04 22:21:41+00:00,16
8355,2021-11-04 22:21:43+00:00,16
8354,2021-11-04 22:21:51+00:00,17
8353,2021-11-04 22:21:53+00:00,18
8352,2021-11-04 22:22:01+00:00,18
8351,2021-11-04 22:22:08+00:00,18
8350,2021-11-04 22:22:12+00:00,17
8349,2021-11-04 22:22:13+00:00,18
8348,2021-11-04 22:22:15+00:00,18
8347,2021-11-04 22:22:17+00:00,15
8346,2021-11-04 22:22:18+00:00,16
8345,2021-11-04 22:22:19+00:00,18
8344,2021-11-04 22:22:20+00:00,19
8343,2021-11-04 22:22:21+00:00,20
8342,2021-11-04 22:22:24+00:00,21
8341,2021-11-04 22:22:27+00:00,21
8340,2021-11-04 22:22:30+00:00,22
8339,2021-11-04 22:22:34+00:00,22
8338,2021-11-04 22:22:38+00:00,22
8337,2021-11-04 22:22:41+00:00,22
8336,2021-11-04 22:22:52+00:00,20
8335,2021-11-04 22:22:55+00:00,19
8334,2021-11-04 22:23:03+00:00,20
8333,2021-11-04 22:23:06+00:00,21
8332,2021-11-04 22:23:09+00:00,21
8331,2021-11-04 22:23:11+00:00,22
8330,2021-11-04 22:23:12+00:00,23
8329,2021-11-04 22:23:13+00:00,23
8328,2021-11-04 22:23:21+00:00,17
8327,2021-11-04 22:23:24+00:00,17
8326,2021-11-04 22:23:29+00:00,16
8325,2021-11-04 22:23:31+00:00,16
8324,2021-11-04 22:23:42+00:00,14
8323,2021-11-04 22:23:44+00:00,15
8322,2021-11-04 22:23:51+00:00,16
8321,2021-11-04 22:23:54+00:00,16
8320,2021-11-04 22:23:57+00:00,16
8319,2021-11-04 22:24:03+00:00,17
8318,2021-11-04 22:24:09+00:00,15
8317,2021-11-04 22:24:10+00:00,15
8316,2021-11-04 22:24:13+00:00,15
8315,2021-11-04 22:24:22+00:00,14
8314,2021-11-04 22:24:23+00:00,15
8313,2021-11-04 22:24:27+00:00,16
8312,2021-11-04 22:24:40+00:00,16
8311,2021-11-04 22:24:43+00:00,17
8310,2021-11-04 22:24:44+00:00,19
8309,2021-11-04 22:24:46+00:00,19
8308,2021-11-04 22:24:47+00:00,20
8307,2021-11-04 22:24:49+00:00,21
8306,2021-11-04 22:24:51+00:00,22
8305,2021-11-04 22:24:52+00:00,22
8304,2021-11-04 22:25:02+00:00,21
8303,2021-11-04 22:25:04+00:00,21
8302,2021-11-04 22:25:08+00:00,22
8301,2021-11-04 22:25:10+00:00,22
8300,2021-11-04 22:25:12+00:00,21
8299,2021-11-04 22:25:16+00:00,23
8298,2021-11-04 22:25:21+00:00,24
8297,2021-11-04 22:25:24+00:00,22
8296,2021-11-04 22:25:35+00:00,21
8295,2021-11-04 22:25:37+00:00,22
8294,2021-11-04 22:25:39+00:00,23
8293,2021-11-04 22:25:41+00:00,22
8292,2021-11-04 22:25:42+00:00,23
8291,2021-11-04 22:25:44+00:00,22
8290,2021-11-04 22:25:47+00:00,22
8289,2021-11-04 22:25:48+00:00,22
8288,2021-11-04 22:25:49+00:00,23
8287,2021-11-04 22:25:56+00:00,21
8286,2021-11-04 22:26:04+00:00,21
8285,2021-11-04 22:26:12+00:00,20
8284,2021-11-04 22:26:13+00:00,20
8283,2021-11-04 22:26:15+00:00,21
8282,2021-11-04 22:26:17+00:00,22
8281,2021-11-04 22:26:18+00:00,23
8280,2021-11-04 22:26:19+00:00,25
8279,2021-11-04 22:26:21+00:00,27
8278,2021-11-04 22:26:22+00:00,27
8277,2021-11-04 22:26:24+00:00,28
8276,2021-11-04 22:26:25+00:00,28
8275,2021-11-04 22:26:29+00:00,29
8274,2021-11-04 22:26:32+00:00,30
8273,2021-11-04 22:26:33+00:00,31
8272,2021-11-04 22:26:36+00:00,31
8271,2021-11-04 22:26:40+00:00,30
8270,2021-11-04 22:26:44+00:00,29
8269,2021-11-04 22:26:47+00:00,29
8268,2021-11-04 22:26:50+00:00,26
8267,2021-11-04 22:26:59+00:00,26
8266,2021-11-04 22:27:00+00:00,27
8265,2021-11-04 22:27:05+00:00,26
8264,2021-11-04 22:27:09+00:00,29
8263,2021-11-04 22:27:10+00:00,30
8262,2021-11-04 22:27:11+00:00,31
8261,2021-11-04 22:27:18+00:00,26
8260,2021-11-04 22:27:21+00:00,24
8259,2021-11-04 22:27:22+00:00,24
8258,2021-11-04 22:27:26+00:00,22
8257,2021-11-04 22:27:30+00:00,22
8256,2021-11-04 22:27:31+00:00,24
8255,2021-11-04 22:27:33+00:00,24
8254,2021-11-04 22:27:34+00:00,24
8253,2021-11-04 22:27:40+00:00,24
8252,2021-11-04 22:27:46+00:00,23
8251,2021-11-04 22:27:49+00:00,23
8250,2021-11-04 22:27:52+00:00,23
8249,2021-11-04 22:27:53+00:00,24
8248,2021-11-04 22:27:56+00:00,25
8247,2021-11-04 22:27:57+00:00,26
8246,2021-11-04 22:28:01+00:00,25
8245,2021-11-04 22:28:10+00:00,22
8244,2021-11-04 22:28:13+00:00,20
8243,2021-11-04 22:28:16+00:00,21
8242,2021-11-04 22:28:19+00:00,20
8241,2021-11-04 22:28:20+00:00,21
8240,2021-11-04 22:28:21+00:00,22
8239,2021-11-04 22:28:34+00:00,16
8238,2021-11-04 22:28:38+00:00,16
8237,2021-11-04 22:28:45+00:00,16
8236,2021-11-04 22:28:47+00:00,16
8235,2021-11-04 22:28:55+00:00,14
8234,2021-11-04 22:29:02+00:00,12
8233,2021-11-04 22:29:06+00:00,13
8232,2021-11-04 22:29:11+00:00,13
8231,2021-11-04 22:29:18+00:00,12
8230,2021-11-04 22:29:19+00:00,14
8229,2021-11-04 22:29:20+00:00,14
8228,2021-11-04 22:29:21+00:00,14
8227,2021-11-04 22:29:25+00:00,14
8226,2021-11-04 22:29:26+00:00,15
8225,2021-11-04 22:29:29+00:00,16
8224,2021-11-04 22:29:31+00:00,17
8223,2021-11-04 22:29:33+00:00,18
8222,2021-11-04 22:29:35+00:00,18
8221,2021-11-04 22:29:36+00:00,19
8220,2021-11-04 22:29:43+00:00,19
8219,2021-11-04 22:29:46+00:00,19
8218,2021-11-04 22:29:47+00:00,20
8217,2021-11-04 22:29:57+00:00,19
8216,2021-11-04 22:29:59+00:00,20
8215,2021-11-04 22:30:00+00:00,21
8214,2021-11-04 22:30:02+00:00,22
8213,2021-11-04 22:30:06+00:00,22
8212,2021-11-04 22:30:11+00:00,22
8211,2021-11-04 22:30:16+00:00,22
8210,2021-11-04 22:30:20+00:00,20
8209,2021-11-04 22:30:28+00:00,17
8208,2021-11-04 22:30:30+00:00,17
8207,2021-11-04 22:30:31+00:00,18
8206,2021-11-04 22:30:32+00:00,18
8205,2021-11-04 22:30:34+00:00,18
8204,2021-11-04 22:30:37+00:00,17
8203,2021-11-04 22:30:40+00:00,18
8202,2021-11-04 22:30:41+00:00,19
8201,2021-11-04 22:30:45+00:00,19
8200,2021-11-04 22:30:49+00:00,18
8199,2021-11-04 22:30:51+00:00,19
8198,2021-11-04 22:30:55+00:00,20
8197,2021-11-04 22:30:57+00:00,21
8196,2021-11-04 22:30:58+00:00,21
8195,2021-11-04 22:31:01+00:00,21
8194,2021-11-04 22:31:02+00:00,22
8193,2021-11-04 22:31:03+00:00,22
8192,2021-11-04 22:31:05+00:00,24
8191,2021-11-04 22:31:07+00:00,24
8190,2021-11-04 22:31:09+00:00,25
8189,2021-11-04 22:31:10+00:00,26
8188,2021-11-04 22:31:11+00:00,27
8187,2021-11-04 22:31:13+00:00,27
8186,2021-11-04 22:31:18+00:00,28
8185,2021-11-04 22:31:20+00:00,29
8184,2021-11-04 22:31:24+00:00,29
8183,2021-11-04 22:31:26+00:00,30
8182,2021-11-04 22:31:27+00:00,31
8181,2021-11-04 22:31:31+00:00,31
8180,2021-11-04 22:31:33+00:00,30
8179,2021-11-04 22:31:38+00:00,29
8178,2021-11-04 22:31:40+00:00,30
8177,2021-11-04 22:31:42+00:00,29
8176,2021-11-04 22:31:47+00:00,30
8175,2021-11-04 22:31:50+00:00,31
8174,2021-11-04 22:31:54+00:00,31
8173,2021-11-04 22:31:55+00:00,32
8172,2021-11-04 22:31:56+00:00,32
8171,2021-11-04 22:32:08+00:00,24
8170,2021-11-04 22:32:19+00:00,19
8169,2021-11-04 22:32:23+00:00,20
8168,2021-11-04 22:32:25+00:00,20
8167,2021-11-04 22:32:26+00:00,22
8166,2021-11-04 22:32:30+00:00,20
8165,2021-11-04 22:32:37+00:00,19
8164,2021-11-04 22:32:39+00:00,19
8163,2021-11-04 22:32:40+00:00,22
8162,2021-11-04 22:32:43+00:00,20
8161,2021-11-04 22:33:01+00:00,16
8160,2021-11-04 22:33:08+00:00,18
8159,2021-11-04 22:33:10+00:00,18
8158,2021-11-04 22:33:14+00:00,19
8157,2021-11-04 22:33:17+00:00,20
8156,2021-11-04 22:33:19+00:00,21
8155,2021-11-04 22:33:23+00:00,20
8154,2021-11-04 22:33:24+00:00,20
8153,2021-11-04 22:33:26+00:00,20
8152,2021-11-04 22:33:27+00:00,19
8151,2021-11-04 22:33:29+00:00,22
8150,2021-11-04 22:33:34+00:00,22
8149,2021-11-04 22:33:42+00:00,18
8148,2021-11-04 22:33:45+00:00,18
8147,2021-11-04 22:33:50+00:00,19
8146,2021-11-04 22:33:53+00:00,20
8145,2021-11-04 22:33:57+00:00,21
8144,2021-11-04 22:33:58+00:00,23
8143,2021-11-04 22:33:59+00:00,24
8142,2021-11-04 22:34:00+00:00,25
8141,2021-11-04 22:34:02+00:00,23
8140,2021-11-04 22:34:11+00:00,22
8139,2021-11-04 22:34:13+00:00,23
8138,2021-11-04 22:34:14+00:00,24
8137,2021-11-04 22:34:20+00:00,22
8136,2021-11-04 22:34:21+00:00,23
8135,2021-11-04 22:34:23+00:00,25
8134,2021-11-04 22:34:24+00:00,25
8133,2021-11-04 22:34:35+00:00,19
8132,2021-11-04 22:34:41+00:00,20
8131,2021-11-04 22:34:43+00:00,20
8130,2021-11-04 22:34:46+00:00,20
8129,2021-11-04 22:34:48+00:00,21
8128,2021-11-04 22:34:50+00:00,22
8127,2021-11-04 22:34:56+00:00,21
8126,2021-11-04 22:35:00+00:00,20
8125,2021-11-04 22:35:01+00:00,20
8124,2021-11-04 22:35:06+00:00,20
8123,2021-11-04 22:35:07+00:00,21
8122,2021-11-04 22:35:09+00:00,22
8121,2021-11-04 22:35:12+00:00,22
8120,2021-11-04 22:35:19+00:00,21
8119,2021-11-04 22:35:22+00:00,19
8118,2021-11-04 22:35:29+00:00,18
8117,2021-11-04 22:35:30+00:00,19
8116,2021-11-04 22:35:32+00:00,20
8115,2021-11-04 22:35:34+00:00,21
8114,2021-11-04 22:35:36+00:00,21
8113,2021-11-04 22:35:40+00:00,22
8112,2021-11-04 22:35:41+00:00,23
8111,2021-11-04 22:35:43+00:00,23
8110,2021-11-04 22:35:44+00:00,23
8109,2021-11-04 22:35:45+00:00,25
8108,2021-11-04 22:35:48+00:00,25
8107,2021-11-04 22:36:02+00:00,19
8106,2021-11-04 22:36:03+00:00,20
8105,2021-11-04 22:36:04+00:00,21
8104,2021-11-04 22:36:05+00:00,22
8103,2021-11-04 22:36:07+00:00,23
8102,2021-11-04 22:36:10+00:00,22
8101,2021-11-04 22:36:16+00:00,24
8100,2021-11-04 22:36:17+00:00,25
8099,2021-11-04 22:36:18+00:00,26
8098,2021-11-04 22:36:21+00:00,26
8097,2021-11-04 22:36:22+00:00,27
8096,2021-11-04 22:36:27+00:00,27
8095,2021-11-04 22:36:29+00:00,28
8094,2021-11-04 22:36:37+00:00,24
8093,2021-11-04 22:36:38+00:00,25
8092,2021-11-04 22:36:39+00:00,26
8091,2021-11-04 22:36:41+00:00,26
8090,2021-11-04 22:36:42+00:00,26
8089,2021-11-04 22:36:53+00:00,22
8088,2021-11-04 22:36:54+00:00,23
8087,2021-11-04 22:36:59+00:00,24
8086,2021-11-04 22:37:09+00:00,20
8085,2021-11-04 22:37:11+00:00,20
8084,2021-11-04 22:37:18+00:00,19
8083,2021-11-04 22:37:19+00:00,19
8082,2021-11-04 22:37:23+00:00,18
8081,2021-11-04 22:37:29+00:00,18
8080,2021-11-04 22:37:31+00:00,18
8079,2021-11-04 22:37:40+00:00,16
8078,2021-11-04 22:37:45+00:00,15
8077,2021-11-04 22:37:46+00:00,16
8076,2021-11-04 22:37:48+00:00,17
8075,2021-11-04 22:37:51+00:00,18
8074,2021-11-04 22:37:52+00:00,19
8073,2021-11-04 22:38:03+00:00,16
8072,2021-11-04 22:38:07+00:00,17
8071,2021-11-04 22:38:17+00:00,14
8070,2021-11-04 22:38:19+00:00,14
8069,2021-11-04 22:38:22+00:00,14
8068,2021-11-04 22:38:24+00:00,14
8067,2021-11-04 22:38:27+00:00,15
8066,2021-11-04 22:38:30+00:00,16
8065,2021-11-04 22:38:34+00:00,16
8064,2021-11-04 22:38:35+00:00,19
8063,2021-11-04 22:38:37+00:00,21
8062,2021-11-04 22:38:39+00:00,22
8061,2021-11-04 22:38:46+00:00,22
8060,2021-11-04 22:38:52+00:00,20
8059,2021-11-04 22:38:53+00:00,20
8058,2021-11-04 22:38:57+00:00,22
8057,2021-11-04 22:38:58+00:00,23
8056,2021-11-04 22:38:59+00:00,24
8055,2021-11-04 22:39:04+00:00,24
8054,2021-11-04 22:39:05+00:00,25
8053,2021-11-04 22:39:07+00:00,26
8052,2021-11-04 22:39:09+00:00,26
8051,2021-11-04 22:39:11+00:00,27
8050,2021-11-04 22:39:14+00:00,28
8049,2021-11-04 22:39:16+00:00,29
8048,2021-11-04 22:39:17+00:00,30
8047,2021-11-04 22:39:18+00:00,30
8046,2021-11-04 22:39:20+00:00,30
8045,2021-11-04 22:39:22+00:00,31
8044,2021-11-04 22:39:26+00:00,30
8043,2021-11-04 22:39:27+00:00,31
8042,2021-11-04 22:39:33+00:00,29
8041,2021-11-04 22:39:37+00:00,25
8040,2021-11-04 22:39:49+00:00,22
8039,2021-11-04 22:39:51+00:00,23
8038,2021-11-04 22:39:56+00:00,22
8037,2021-11-04 22:39:57+00:00,24
8036,2021-11-04 22:40:04+00:00,22
8035,2021-11-04 22:40:07+00:00,21
8034,2021-11-04 22:40:09+00:00,22
8033,2021-11-04 22:40:10+00:00,22
8032,2021-11-04 22:40:13+00:00,22
8031,2021-11-04 22:40:14+00:00,23
8030,2021-11-04 22:40:15+00:00,23
8029,2021-11-04 22:40:17+00:00,24
8028,2021-11-04 22:40:18+00:00,24
8027,2021-11-04 22:40:23+00:00,22
8026,2021-11-04 22:40:28+00:00,21
8025,2021-11-04 22:40:32+00:00,22
8024,2021-11-04 22:40:33+00:00,23
8023,2021-11-04 22:40:43+00:00,22
8022,2021-11-04 22:40:44+00:00,23
8021,2021-11-04 22:40:50+00:00,23
8020,2021-11-04 22:40:52+00:00,22
8019,2021-11-04 22:40:54+00:00,23
8018,2021-11-04 22:40:55+00:00,25
8017,2021-11-04 22:40:57+00:00,24
8016,2021-11-04 22:40:59+00:00,24
8015,2021-11-04 22:41:00+00:00,25
8014,2021-11-04 22:41:01+00:00,26
8013,2021-11-04 22:41:02+00:00,27
8012,2021-11-04 22:41:04+00:00,28
8011,2021-11-04 22:41:08+00:00,26
8010,2021-11-04 22:41:09+00:00,27
8009,2021-11-04 22:41:14+00:00,26
8008,2021-11-04 22:41:18+00:00,23
8007,2021-11-04 22:41:32+00:00,21
8006,2021-11-04 22:41:36+00:00,20
8005,2021-11-04 22:41:39+00:00,22
8004,2021-11-04 22:41:40+00:00,23
8003,2021-11-04 22:41:45+00:00,22
8002,2021-11-04 22:41:48+00:00,24
8001,2021-11-04 22:41:50+00:00,25
8000,2021-11-04 22:41:52+00:00,25
7999,2021-11-04 22:41:53+00:00,25
7998,2021-11-04 22:41:55+00:00,25
7997,2021-11-04 22:42:00+00:00,23
7996,2021-11-04 22:42:01+00:00,23
7995,2021-11-04 22:42:07+00:00,21
7994,2021-11-04 22:42:10+00:00,19
7993,2021-11-04 22:42:21+00:00,18
7992,2021-11-04 22:42:24+00:00,19
7991,2021-11-04 22:42:33+00:00,19
7990,2021-11-04 22:42:34+00:00,20
7989,2021-11-04 22:42:39+00:00,19
7988,2021-11-04 22:42:40+00:00,19
7987,2021-11-04 22:42:42+00:00,19
7986,2021-11-04 22:42:45+00:00,20
7985,2021-11-04 22:42:52+00:00,17
7984,2021-11-04 22:42:59+00:00,14
7983,2021-11-04 22:43:04+00:00,13
7982,2021-11-04 22:43:06+00:00,14
7981,2021-11-04 22:43:12+00:00,13
7980,2021-11-04 22:43:13+00:00,14
7979,2021-11-04 22:43:15+00:00,15
7978,2021-11-04 22:43:25+00:00,14
7977,2021-11-04 22:43:27+00:00,16
7976,2021-11-04 22:43:30+00:00,17
7975,2021-11-04 22:43:32+00:00,18
7974,2021-11-04 22:43:33+00:00,20
7973,2021-11-04 22:43:36+00:00,19
7972,2021-11-04 22:43:37+00:00,22
7971,2021-11-04 22:43:40+00:00,22
7970,2021-11-04 22:43:41+00:00,22
7969,2021-11-04 22:43:43+00:00,22
7968,2021-11-04 22:43:46+00:00,22
7967,2021-11-04 22:43:52+00:00,23
7966,2021-11-04 22:43:56+00:00,23
7965,2021-11-04 22:43:59+00:00,24
7964,2021-11-04 22:44:00+00:00,24
7963,2021-11-04 22:44:01+00:00,25
7962,2021-11-04 22:44:03+00:00,26
7961,2021-11-04 22:44:05+00:00,26
7960,2021-11-04 22:44:09+00:00,27
7959,2021-11-04 22:44:12+00:00,28
7958,2021-11-04 22:44:16+00:00,26
7957,2021-11-04 22:44:17+00:00,27
7956,2021-11-04 22:44:27+00:00,26
7955,2021-11-04 22:44:28+00:00,26
7954,2021-11-04 22:44:31+00:00,26
7953,2021-11-04 22:44:34+00:00,24
7952,2021-11-04 22:44:37+00:00,22
7951,2021-11-04 22:44:39+00:00,22
7950,2021-11-04 22:44:46+00:00,20
7949,2021-11-04 22:44:50+00:00,20
7948,2021-11-04 22:44:54+00:00,20
7947,2021-11-04 22:45:03+00:00,17
7946,2021-11-04 22:45:09+00:00,15
7945,2021-11-04 22:45:12+00:00,15
7944,2021-11-04 22:45:13+00:00,15
7943,2021-11-04 22:45:15+00:00,16
7942,2021-11-04 22:45:19+00:00,15
7941,2021-11-04 22:45:20+00:00,16
7940,2021-11-04 22:45:21+00:00,17
7939,2021-11-04 22:45:32+00:00,15
7938,2021-11-04 22:45:33+00:00,17
7937,2021-11-04 22:45:34+00:00,19
7936,2021-11-04 22:45:47+00:00,16
7935,2021-11-04 22:45:50+00:00,17
7934,2021-11-04 22:46:00+00:00,16
7933,2021-11-04 22:46:04+00:00,16
7932,2021-11-04 22:46:11+00:00,16
7931,2021-11-04 22:46:12+00:00,17
7930,2021-11-04 22:46:17+00:00,15
7929,2021-11-04 22:46:23+00:00,13
7928,2021-11-04 22:46:24+00:00,14
7927,2021-11-04 22:46:28+00:00,15
7926,2021-11-04 22:46:36+00:00,11
7925,2021-11-04 22:46:38+00:00,12
7924,2021-11-04 22:46:39+00:00,13
7923,2021-11-04 22:46:41+00:00,14
7922,2021-11-04 22:46:42+00:00,15
7921,2021-11-04 22:46:47+00:00,16
7920,2021-11-04 22:46:56+00:00,15
7919,2021-11-04 22:46:57+00:00,16
7918,2021-11-04 22:46:58+00:00,17
7917,2021-11-04 22:47:03+00:00,18
7916,2021-11-04 22:47:12+00:00,17
7915,2021-11-04 22:47:20+00:00,16
7914,2021-11-04 22:47:22+00:00,17
7913,2021-11-04 22:47:24+00:00,17
7912,2021-11-04 22:47:25+00:00,17
7911,2021-11-04 22:47:27+00:00,18
7910,2021-11-04 22:47:30+00:00,19
7909,2021-11-04 22:47:42+00:00,16
7908,2021-11-04 22:47:45+00:00,16
7907,2021-11-04 22:47:48+00:00,16
7906,2021-11-04 22:47:50+00:00,17
7905,2021-11-04 22:47:52+00:00,18
7904,2021-11-04 22:47:54+00:00,19
7903,2021-11-04 22:48:02+00:00,18
7902,2021-11-04 22:48:04+00:00,18
7901,2021-11-04 22:48:05+00:00,20
7900,2021-11-04 22:48:07+00:00,21
