tweet_created_at,tweet_id,tweet_text,tweet_source,tweet_retweet_count,tweet_favorite_count,tweet_created_date
2021-11-01 09:01:56+00:00,1.46E+18,"Rosine en cartons !! Pinky ready to go !!
#ACNH #ACNHEntraide #AnimalCrossing #villagerinboxes https://t.co/gSHUTtnfhi",Twitter for Android,7,3,11/1/2021
2021-11-05 21:10:49+00:00,1.46E+18,"CRYING. SCREAMING. SOBBING.
#ACNHUpdate #AnimalCrossingNewHorizions #AnimalCrossing #ACNH https://t.co/v5OnZmjbVh",Twitter for Android,7,99,11/5/2021
2021-11-04 23:45:41+00:00,1.46E+18,"hmmmmm, but it says free  #AnimalCrossing #ACNH #NintendoSwitch https://t.co/kKexFJKIeh",Nintendo Switch Share,7,29,11/4/2021
2021-11-05 18:44:41+00:00,1.46E+18,Nice move Bob. #AnimalCrossing #ACNH #NintendoSwitch https://t.co/b2aFHVUx8y,Nintendo Switch Share,7,38,11/5/2021
2021-11-02 12:29:32+00:00,1.46E+18,"Don't forget your mushrooms.  Otherwise the gnomes will eat them. 

#AnimalCrossing #ACNH #NintendoSwitch https://t.co/kx5rAqHUTR",Nintendo Switch Share,7,58,11/2/2021
2021-11-04 12:59:10+00:00,1.46E+18,Is this what Gulliver sees when he washes ashore? #AnimalCrossing #ACNH https://t.co/ZMpWucZVqb,Nintendo Switch Share,7,91,11/4/2021
2021-11-01 02:56:10+00:00,1.46E+18,"23x FREE TREASURE ISLANDS! OLED SWITCH GIVEAWAY 11/20 -every 10 mins you view the stream tonight, you earn points t… https://t.co/ret0ongvrF",Twitter for iPhone,7,9,11/1/2021
2021-10-31 17:31:49+00:00,1.45E+18,"Happy Halloween everyone from Ankha! Ill be dressing up as Remilia later so stay tuned! 🎃

🌹Kofi:… https://t.co/aN63Yfciny",Twitter for Android,7,42,10/31/2021
2021-11-05 22:48:33+00:00,1.46E+18,Opened some limited sets of my #ACNH #AnimalCrossing Zodiac Star Fragments. You can either get the full set of a se… https://t.co/zcZoLQv5dI,Twitter Web App,7,16,11/5/2021
2021-11-04 23:51:19+00:00,1.46E+18,HE'S IN MY CAFE IN MY WAITING SET READING FROM THE MINI LIBRARY SOBBBBB #AnimalCrossing #ACNH #NintendoSwitch https://t.co/ysoSrgwJcx,Nintendo Switch Share,7,198,11/4/2021
2021-11-05 09:52:00+00:00,1.46E+18,"It's confirmed, Wardell is the best comfort character ever &lt;3 #AnimalCrossing https://t.co/jUO1fBzeNs",Nintendo Switch Share,7,42,11/5/2021
2021-11-05 17:59:37+00:00,1.46E+18,Best use of the fisheye lens filter #AnimalCrossing #ACNH #NintendoSwitch https://t.co/VUkMc7zGQl,Nintendo Switch Share,7,27,11/5/2021
2021-10-31 08:31:06+00:00,1.45E+18,"Happy Halloween Everyone ❤️
Surprise Cosplay/Animal Crossing :3
10pm NZT
https://t.co/aAcWtkf4lW

#TheSlayerBaron… https://t.co/5wQoCX20ho",Twitter for Android,7,6,10/31/2021
2021-11-04 13:35:46+00:00,1.46E+18,"When the villager you dislike barges in your house unexpectedly!! 
#ACNH #AnimalCrossingNewHorizions… https://t.co/sJiuSuybMg",Twitter for iPhone,7,25,11/4/2021
2021-11-05 06:18:17+00:00,1.46E+18,"I don’t have anything from the update to post so posting this cute flatlay 🧺🫖🧸🍂

#acnh #AnimalCrossingNewHorizons… https://t.co/1rNqsSPwSB",Twitter for iPhone,7,43,11/5/2021
2021-11-01 16:28:29+00:00,1.46E+18,"In #AnimalCrossing: New Horizons, Mushrooms can be found under trees from November 1 - November 30! There's 5 diffe… https://t.co/Tt44k3GHPp",Nintendo Switch Share,7,26,11/1/2021
2021-11-01 02:54:24+00:00,1.46E+18,"In #AnimalCrossing: New Horizons, wear the Jack Halloween costume to obtain Candy from Villagers. This works perfec… https://t.co/f296ksXbnv",Nintendo Switch Share,7,24,11/1/2021
2021-11-02 18:06:20+00:00,1.46E+18,Doing a small doodle of my Dreamies #AnimalCrossing #ACNH https://t.co/fgJUE1vJvw,Twitter Web App,7,22,11/2/2021
2021-11-03 00:45:00+00:00,1.46E+18,"✨flash giveaway - 7:45-7:50✨

a 1 hour trip to willow!

-like to enter
-ends in 5 minutes
-i will dm you if you win… https://t.co/gxxWBFCvxA",Twitter Web App,7,53,11/3/2021
2021-11-05 08:17:15+00:00,1.46E+18,FISH EYE FILTER IS TOO FUN #AnimalCrossing #ACNH #NintendoSwitch https://t.co/ND5pJcrfzL,Nintendo Switch Share,7,73,11/5/2021
2021-11-05 00:57:17+00:00,1.46E+18,Our NEW UPDATE Treasure Island is open for raiding on our discord! Come grab a froggy chair for yourself today! 🐸❤️… https://t.co/kMHM5d97Ls,Twitter for iPhone,7,40,11/5/2021
2021-10-30 04:02:41+00:00,1.45E+18,teaparty 💘 sorry for all the clouds this is actually a few photos stitched together and i need the clouds to cover… https://t.co/iAPS5VCMeC,Twitter for iPhone,7,27,10/30/2021
2021-10-31 19:18:56+00:00,1.45E+18,"I'll see you spookables tomorrow! Enjoy the rest of your Halloween 🎃

Game - #AnimalCrossingNewHorizons 

#VGPUnite… https://t.co/oe4TohhTFB",Twitter Web App,7,25,10/31/2021
2021-11-04 20:22:56+00:00,1.46E+18,"a graveyard dimly lit by candlelight 🕯🪦

#ACNHUpdate #acnh #acnhinspo #halloweenisland #acnhdesign #animalcrossing… https://t.co/d14ObGr25e",Twitter for iPhone,7,28,11/4/2021
2021-11-05 05:43:10+00:00,1.46E+18,"i shall cherish you forever 

#AnimalCrossing #ACNH #AnimalCrossingNewHorizon https://t.co/0XCGc9FtRb",Nintendo Switch Share,7,43,11/5/2021
2021-11-04 15:08:11+00:00,1.46E+18,LOOK!!!!!! AT!!!!!! HIM!!!!!! #AnimalCrossing #ACNH #NintendoSwitch https://t.co/dnB4Ek3pcl,Nintendo Switch Share,7,31,11/4/2021
2021-11-05 21:50:39+00:00,1.46E+18,"https://t.co/R8AscYh3JT
#AnimalCrossingNewHorizons #AnimalCrossing #NintendoSwitch #kwingsletsplays #youtubegaming… https://t.co/8rfeyaIJRF",Twitter Web App,7,11,11/5/2021
2021-11-04 14:38:05+00:00,1.46E+18,"Ok, trying something new.🍃

Really excited about the #AnimalCrossing 2.0 update,
so made emotes with some of the ne… https://t.co/VCaWKqkGSB",Twitter Web App,7,8,11/4/2021
2021-11-05 09:49:12+00:00,1.46E+18,Cousins I'll be at the Roost this morning - I've decided to take more breaks and I encourage you all to do the same… https://t.co/9BvRV0SldK,Twitter Web App,7,64,11/5/2021
2021-11-04 20:41:57+00:00,1.46E+18,Cant finish the example bc im at my parents lmao but an #AnimalCrossing ych is here! Let’s celebrate the Cafe toget… https://t.co/hfSYLGVRAZ,Twitter for iPad,7,13,11/4/2021
2021-11-04 14:38:05+00:00,1.46E+18,"Ok, trying something new.🍃

Really excited about the #AnimalCrossing 2.0 update,
so made emotes with some of the ne… https://t.co/VCaWKqkGSB",Twitter Web App,7,8,11/4/2021
2021-11-05 21:53:51+00:00,1.46E+18,"OH, uh... I'll just let you guys be then  #AnimalCrossing #ACNH #NintendoSwitch https://t.co/jent3h6Cfx",Nintendo Switch Share,7,32,11/5/2021
2021-11-05 17:58:33+00:00,1.46E+18,"My plant room is getting ridiculous 😂 #AnimalCrossingNewHorizons #AnimalCrossing 

https://t.co/mGdh6PZxPd https://t.co/RtjzxQgwvP",Twitter for iPhone,7,85,11/5/2021
2021-11-05 03:39:20+00:00,1.46E+18,"hampter,
#AnimalCrossing #ACNH #NintendoSwitch https://t.co/YQnMcYbtpQ",Nintendo Switch Share,7,10,11/5/2021
2021-11-01 12:06:46+00:00,1.46E+18,SHE'S BACK BABY! 💟 #SupportSmallStreams #AnimalCrossingNewHorizons #AnimalCrossing #twitchstreamer #TwitchAffilate… https://t.co/iNrRKWTVBO,Twitter Web App,7,7,11/1/2021
2021-11-04 15:59:00+00:00,1.46E+18,"Every night is something special! 🥰🍰🌒

#farminggame #indiedev #gamedev #indiegames #IndieGameDev #gamedevelopment… https://t.co/kFi1BSZLmL",Twitter Web App,7,18,11/4/2021
2021-11-01 03:05:38+00:00,1.46E+18,"happy halloween from shino ! 🦌❤️‍🩹🩸
for @/nixnova #AnimalCrossing #ACNH #halloween2021 https://t.co/nGdxffi3GK",Twitter for iPad,7,17,11/1/2021
2021-11-04 17:30:52+00:00,1.46E+18,"GET IT, MR GYROID #AnimalCrossing #ACNH #NintendoSwitch https://t.co/5lfbbDBhq5",Nintendo Switch Share,7,51,11/4/2021
2021-11-04 19:02:22+00:00,1.46E+18,"FREE COOK DIY!
U can leave a tip if u want :)
LEARN THE DIY ON UR OWN ISLAND #ACNHDIY #FreeDIY #AnimalCrossing… https://t.co/PIw1HHSl20",Nintendo Switch Share,7,10,11/4/2021
2021-11-05 20:27:04+00:00,1.46E+18,come yell at me whenever you want resetti x #AnimalCrossing #ACNH #NintendoSwitch https://t.co/AStnlOryEU,Nintendo Switch Share,7,23,11/5/2021
2021-10-30 03:48:42+00:00,1.45E+18,Clowning around #AnimalCrossing #ACNH #NintendoSwitch https://t.co/TotIXLEP1O,Nintendo Switch Share,7,89,10/30/2021
2021-11-05 01:14:32+00:00,1.46E+18,You can invite anyone !!! #AnimalCrossing #ACNH #NintendoSwitch https://t.co/hwq1HXE0Db,Nintendo Switch Share,7,72,11/5/2021
2021-11-04 12:59:10+00:00,1.46E+18,Is this what Gulliver sees when he washes ashore? #AnimalCrossing #ACNH https://t.co/ZMpWucZVqb,Nintendo Switch Share,7,89,11/4/2021
2021-11-02 21:19:21+00:00,1.46E+18,"having playdates with my friends is always so much fun🤎🍂

#ACNH #AnimalCrossing https://t.co/bkc27Tf7Fe",Twitter for iPhone,7,128,11/2/2021
2021-10-31 07:38:03+00:00,1.45E+18,"Happy Halloween from your favorite high femme giraffe king 🎃🦒💋 #ACNH #AnimalCrossingNewHorizons 

Playing… https://t.co/ChFtn26Q6r",Twitter Web App,7,100,10/31/2021
2021-11-01 17:40:43+00:00,1.46E+18,"favorite room in my house, it's so peaceful
#AnimalCrossing #ACNH https://t.co/rCLJ8jpjQe",Nintendo Switch Share,7,36,11/1/2021
2021-11-05 08:23:43+00:00,1.46E+18,This might be the best thing to happen on my island since I started it. #AnimalCrossing https://t.co/u9mHwVAJYd,Nintendo Switch Share,7,933,11/5/2021
2021-11-01 22:44:31+00:00,1.46E+18,"Celica dressed as Ankha! OC belongs to @BlackNerdChris 
Thank you for commissioning me! ⭐️✨
#commission… https://t.co/0dvYhcd5LX",Twitter Web App,7,20,11/1/2021
2021-11-01 19:36:02+00:00,1.46E+18,Peep molly &amp; her lil sandwich✨ #ACNH #AnimalCrossing #AnimalCrossingNewHorizons https://t.co/0Lu1394Hpq,Twitter for iPhone,7,46,11/1/2021
2021-11-02 14:00:02+00:00,1.46E+18,Soapbox: The Switch Online Expansion Pack Is Great Value – If You Love Animal Crossing https://t.co/ounT6KJ5eT… https://t.co/zrq3yRayCM,Nlife CMS,7,81,11/2/2021
2021-11-04 22:43:27+00:00,1.46E+18,im enjoying the new things #AnimalCrossing #ACNH #NintendoSwitch https://t.co/u7VIquLHYN,Nintendo Switch Share,6,34,11/4/2021
2021-11-01 06:08:49+00:00,1.46E+18,happy halloween! #AnimalCrossing #ACNH #NintendoSwitch https://t.co/6oqEiY131C,Nintendo Switch Share,6,4,11/1/2021
2021-11-02 20:00:32+00:00,1.46E+18,"so much pink!! (੭ˊᵕˋ)੭🌸 
#acnh #AnimalCrossing #AnimalCrossingNewHorizons https://t.co/Qc7AOpo2lN",Twitter for iPhone,6,111,11/2/2021
2021-10-31 19:38:04+00:00,1.45E+18,Happy Halloween from the lady in white #AnimalCrossing #ACNH #NintendoSwitch https://t.co/L8sW6y32VG,Nintendo Switch Share,6,37,10/31/2021
2021-11-04 18:25:35+00:00,1.46E+18,What was the first thing i did on update day? Go to The Roost with my Mum 🧡 Happy Update Day ACNH community 😌… https://t.co/tgg4Wdo0RX,Twitter for iPhone,6,111,11/4/2021
2021-11-04 12:59:23+00:00,1.46E+18,"quick pics with the bestie ~📸
#acnh #animalcrossing https://t.co/tc7te6DQR1",Twitter for Android,6,38,11/4/2021
2021-11-01 12:47:47+00:00,1.46E+18,"IT'S MUSHROOM SEASON!! 
🌾🤎🍄🍂🌾
#acnh #AnimalCrossingNewHorizons #AnimalCrossing #autumn #fall #mushrooms https://t.co/XBnMTdSdnd",Twitter for Android,6,50,11/1/2021
2021-11-04 16:41:42+00:00,1.46E+18,"⚠️ Blathers will gift you these pictures once you've completed museum areas!!! The first ones are free, just go tal… https://t.co/HXLZph1WVW",Twitter for Android,6,26,11/4/2021
2021-10-31 16:08:33+00:00,1.45E+18,"#NPCSunday | @WorldofVP 

Game - #AnimalCrossingNewHorizons 

#VGPUnite #WorldofVP #ArtisticofSociety #VPEclipse… https://t.co/gozvB7rxXU",Twitter Web App,6,30,10/31/2021
2021-10-31 11:07:50+00:00,1.45E+18,I think I have enough nook miles for the update lol #AnimalCrossing #ACNH #NintendoSwitch https://t.co/Leh3VOC0D3,Nintendo Switch Share,6,386,10/31/2021
2021-10-31 23:54:03+00:00,1.45E+18,"Here is my ACNH Halloween costume, Bobobo-bo-bobobo! Custom shirt and custom nose-hairs too! #ACNHHalloween… https://t.co/ysHhFqA9kI",Twitter Web App,6,54,10/31/2021
2021-10-31 16:18:14+00:00,1.45E+18,"♡ Your favorite fairy, just turned 27. ♡ #HalloweenBaby #ScorpioSZN 🧚🏼💕🦋💫

─ #AnimalCrossing… https://t.co/wsxIBjVOit",Twitter for iPhone,6,27,10/31/2021
2021-11-01 20:52:04+00:00,1.46E+18,Anyone else ready for the new crops? #AnimalCrossing #ACNH https://t.co/iUhDaQt0OO,Nintendo Switch Share,6,199,11/1/2021
2021-11-05 16:37:41+00:00,1.46E+18,I have not been able to process the update yet pls check back in 72 hours #AnimalCrossingupdate #AnimalCrossing… https://t.co/ogQsWyTicf,Twitter for iPhone,6,45,11/5/2021
2021-11-05 14:08:23+00:00,1.46E+18,Happy 2.0 update! #AnimalCrossingNewHorizions #AnimalCrossing https://t.co/dDfYbX5DBD,Twitter for Android,6,32,11/5/2021
2021-11-05 01:09:53+00:00,1.46E+18,and sadness lol. I was hoping to wake up to the Happy Home Paradise DLC but it seems no work for me tonight? :( I g… https://t.co/r8b8mzKalc,Nintendo Switch Share,6,64,11/5/2021
2021-11-05 09:20:03+00:00,1.46E+18,Literally the first thing that happened in the new update. #AnimalCrossing #ACNH #NintendoSwitch https://t.co/3CSaObNTTp,Nintendo Switch Share,6,20,11/5/2021
2021-10-31 23:21:09+00:00,1.45E+18,"🍂 mini orchard by the beach 🍂

#AnimalCrossingNewHorizons #AnimalCrossing https://t.co/afZPE7295n",Twitter for Android,6,104,10/31/2021
2021-11-05 14:15:20+00:00,1.46E+18,"We’re giving away an #AnimalCrossing Nintendo Switch, game, case &amp; controller! 

See our last post for more info ✨… https://t.co/mPCDudZxwM",Twitter for iPhone,6,27,11/5/2021
2021-11-05 03:50:02+00:00,1.46E+18,Gallery: Check Out The Animal Crossing: New Horizons Museum In First-Person Mode https://t.co/PxoGJq4UBM #Repost… https://t.co/3aFwwKtHR8,Nlife CMS,6,24,11/5/2021
2021-11-05 02:00:54+00:00,1.46E+18,Kapp'n! Start the boat! #AnimalCrossing #ACNH #NintendoSwitch https://t.co/WRFxshNdGu,Nintendo Switch Share,6,70,11/5/2021
2021-11-04 23:44:44+00:00,1.46E+18,Nintendo Store opened on 2 1/2 hours but the line for the Series 5 Amiibo cards is already this long.. It actually… https://t.co/ucgCCumyJW,Twitter for iPhone,6,133,11/4/2021
2021-11-04 23:00:03+00:00,1.46E+18,Animal Crossing ABD - How To Get The ATM In New Horizons https://t.co/oIC0ERBIds #Guides #AnimalCrossing… https://t.co/04eYmocMSA,Nlife CMS,6,78,11/4/2021
2021-11-05 02:00:23+00:00,1.46E+18,Coffee Bird has been found! #AnimalCrossing #ACNH #NintendoSwitch https://t.co/NNqxknFFrD,Nintendo Switch Share,6,126,11/5/2021
2021-10-31 07:45:07+00:00,1.45E+18,"🎃👻Happy  Halloween🎃👻

Have  a  bootiful  Halloween
#ポケ森   #ポケ森レイアウト 
#ポケ森ニンドリ #AnimalCrossing 
#PocketCamp https://t.co/QezhJKxCLX",Twitter for Android,6,93,10/31/2021
2021-10-31 15:31:00+00:00,1.45E+18,"Howdy, Anti-Snezzy here! Today is the spookiest day of the year! Happy Halloween, everybody! 🤠🎃 #AnimalCrossing… https://t.co/cWbZvV7d8i",Twitter Web App,6,24,10/31/2021
2021-11-04 23:45:34+00:00,1.46E+18,PSA: Unlocking Brewster and other #AnimalCrossing 2.0 features has some requirements https://t.co/zPtn87dMAP https://t.co/bHInSVxhSE,dlvr.it,6,33,11/4/2021
2021-11-01 06:46:48+00:00,1.46E+18,"Wanna save nook miles for the update? Heres a perfect giveaway for you! 💕

#acnh #acnhgiveaway #acnhgiveaways… https://t.co/RnoZ5WnBWI",Twitter for Android,6,4,11/1/2021
2021-11-04 23:51:26+00:00,1.46E+18,I’m obsessed with this update 😍💕🍃🌾 #ACNH #ACNHDesigns #ACNHDesign #ACNHUpdate #acnh #AnimalCrossing… https://t.co/zLvnIdXRLi,Twitter for iPhone,6,47,11/4/2021
2021-11-05 07:19:21+00:00,1.46E+18,Don't tell me how to live my life Brewster #AnimalCrossing #ACNH #NintendoSwitch https://t.co/b92Mp7u19g,Nintendo Switch Share,6,45,11/5/2021
2021-11-04 17:34:01+00:00,1.46E+18,"updated the secret pond 🤎 having so much fun with these new items 🥺

#ACNHUpdate #ACNH #ACNHDesign #acnhcommunity… https://t.co/IBICC1yC87",Twitter for iPhone,6,43,11/4/2021
2021-11-05 16:31:11+00:00,1.46E+18,"Weekend streaming schedule!
Saturday: Destiny 2/or Animal crossing 
Sunday: Genshin Impact in Beidou cosplay!… https://t.co/Mkk0MrR6QE",Twitter for iPhone,6,16,11/5/2021
2021-10-31 15:21:36+00:00,1.45E+18,"𝙷𝚊𝚕𝚕𝚘𝚠𝚎𝚎𝚗 𝚌𝚘𝚜𝚝𝚞𝚖𝚎 𝚙𝚊𝚛𝚝𝚢𓅓
#digitalart #illustration #fanart #halloween #Sonictober2021 
 #sonicthehedgehog… https://t.co/5f0CriMgNk",Twitter for iPhone,6,14,10/31/2021
2021-11-04 19:07:02+00:00,1.46E+18,"the graveyard is kept by those who are dead… 🕸🪦🍂

#ACNHUpdate #acnh #acnhinspo #halloweenisland #acnhdesign… https://t.co/CmZkefDw8j",Twitter for iPhone,6,51,11/4/2021
2021-11-04 16:23:08+00:00,1.46E+18,"hahaha! Showed off my grilled fish to Kabuki and he leaned over and smelled it!! 
#AnimalCrossing #ACNH… https://t.co/PppRXDcDId",Nintendo Switch Share,6,30,11/4/2021
2021-11-04 18:50:20+00:00,1.46E+18,this is a shocking turn of eventd #AnimalCrossing #ACNH #NintendoSwitch https://t.co/KCnSHe780y,Nintendo Switch Share,6,38,11/4/2021
2021-11-04 17:06:19+00:00,1.46E+18,I love him #AnimalCrossing #ACNH https://t.co/NQGPnTKymT,Nintendo Switch Share,6,43,11/4/2021
2021-11-05 10:45:02+00:00,1.46E+18,Not familiar with K.K. Slider's oeuvre? Check out this complete list of K.K. Songs in Animal Crossing: New Horizons… https://t.co/CRMYaS9W57,Nlife CMS,6,41,11/5/2021
2021-10-30 04:18:18+00:00,1.45E+18,These make great reaction images #AnimalCrossing #ACNH #NintendoSwitch https://t.co/XBy93oc98T,Nintendo Switch Share,6,30,10/30/2021
2021-11-04 20:45:02+00:00,1.46E+18,Animal Crossing: New Horizons: How To Buy The Happy Home Paradise DLC https://t.co/LxY9BKsqGP #Repost #Guides… https://t.co/eMhVeWYjM0,Nlife CMS,6,58,11/4/2021
2021-11-05 04:16:06+00:00,1.46E+18,"when you realize the DLC is dropping right as you're about to go to sleep
 #AnimalCrossing #ACNH #NintendoSwitch https://t.co/veMbVs09yr",Nintendo Switch Share,6,19,11/5/2021
2021-11-05 05:04:58+00:00,1.46E+18,Bedroom with elegant funiture! This game is so beautiful #AnimalCrossing #ACNH #HHP https://t.co/BbKhoaYCKy,Nintendo Switch Share,6,98,11/5/2021
2021-11-05 03:05:08+00:00,1.46E+18,So cute 🥺 #AnimalCrossing https://t.co/Uy9wHHTt0x,Twitter for iPhone,6,30,11/5/2021
2021-11-01 15:05:05+00:00,1.46E+18,new #animalcrossing update in 4 days… 😭 https://t.co/TOOX7On2ov,Twitter for iPhone,6,89,11/1/2021
2021-11-02 21:50:01+00:00,1.46E+18,Soapbox: The Switch Online Expansion Pack Is Great Value – If You Love Animal Crossing https://t.co/ounT6KJ5eT… https://t.co/wFOv5PIFVs,Nlife CMS,6,71,11/2/2021
2021-11-05 19:16:06+00:00,1.46E+18,"#AnimalCrossing Update + DLC stream tonight!!! Not sure of start time yet cause I might leave work early, but no la… https://t.co/7HTiHbwuro",Twitter for Android,6,2,11/5/2021
2021-10-31 07:16:52+00:00,1.45E+18,"Ankha from Animal Crossing
#artists #artistsontwitter #ArtistOnTwitter #animalcrossing #animalcrossingankha https://t.co/b4DUVDVSNf",Twitter Web App,6,19,10/31/2021
2021-10-31 01:30:35+00:00,1.45E+18,TOMORROW AT 3PM EST: Let’s celebrate #Hillyween together at Camp Hilly in #AnimalCrossing! I’ll be visiting islands… https://t.co/8cdXcrvRPo,Twitter for iPhone,6,48,10/31/2021
2021-11-04 22:35:12+00:00,1.46E+18,"Uhhh....
I have comments about this...
#AnimalCrossing #ACNH #NintendoSwitch https://t.co/D1JWnT8aHC",Nintendo Switch Share,6,91,11/4/2021
2021-11-04 15:12:18+00:00,1.46E+18,Animal crossing developers watching us freak out over the #AnimalCrossing Update https://t.co/T2fN80GS2Q,Twitter for iPhone,6,31,11/4/2021
2021-11-05 19:35:18+00:00,1.46E+18,gender is a game and my animal crossing version of me is winning #AnimalCrossing #ACNH #NintendoSwitch https://t.co/gtUzToXQYz,Nintendo Switch Share,6,22,11/5/2021
2021-11-01 20:31:32+00:00,1.46E+18,"🪴🍀 browsing the wares 🍀🪴

#AnimalCrossing #AnimalCrossingNewHorizons https://t.co/2Md0dAvL8b",Twitter for Android,6,31,11/1/2021
2021-11-02 16:12:31+00:00,1.46E+18,"Ankha (Animal crossing) in my style 💛

#AnimalCrossing #arte #artist #ArtistOnTwitter #artwork #Ankhaanimalcrossing… https://t.co/RBqKfX8Ygg",Twitter for Android,6,7,11/2/2021
2021-11-05 11:50:58+00:00,1.46E+18,FRIDAY Day 590: Animal Crossing Happy Home DLC &amp; other games https://t.co/ufBHAFtazz #VillyGang #PokemonUNITE… https://t.co/vjt0RL5deT,Twitter for Android,6,1,11/5/2021
2021-11-04 19:28:09+00:00,1.46E+18,"Aww Ankha, you're so cute, I'd wanna pinch your cheeks &gt;w&lt; #AnimalCrossing #ACNH #NintendoSwitch https://t.co/nOsHXN7zYx",Nintendo Switch Share,6,20,11/4/2021
2021-10-30 18:37:15+00:00,1.45E+18,"Trouble in the Old Bailey

#dgs #tgaa #AnimalCrossing #ACNH #NintendoSwitch https://t.co/4gU03Yj2Zz",Nintendo Switch Share,6,20,10/30/2021
2021-11-05 23:28:53+00:00,1.46E+18,"rudy at the record store 🍂 
#ACNH #AnimalCrossing https://t.co/msWeOGvyzT",Twitter for iPad,6,65,11/5/2021
2021-11-04 14:07:45+00:00,1.46E+18,"The museum posters are fabulous - please don't mind the turnips. :p

 #AnimalCrossing #ACNH #NintendoSwitch https://t.co/WLbciiEhQj",Nintendo Switch Share,6,54,11/4/2021
2021-11-05 14:09:25+00:00,1.46E+18,we jamming to the new Vokkaloid song!! @NijiCrossing #AnimalCrossing #ACNH #NintendoSwitch https://t.co/VKenK3CTeH,Nintendo Switch Share,6,35,11/5/2021
2021-11-04 14:07:45+00:00,1.46E+18,"The museum posters are fabulous - please don't mind the turnips. :p

 #AnimalCrossing #ACNH #NintendoSwitch https://t.co/WLbciiEhQj",Nintendo Switch Share,6,51,11/4/2021
2021-11-05 16:47:34+00:00,1.46E+18,"A random hangout in the crossing of animals - Animal Crossing https://t.co/vk2OPTK6G0
#SmallStreamersConnect… https://t.co/E5qfd0s2oV",Streamlabs Twitter,6,3,11/5/2021
2021-11-05 06:40:37+00:00,1.46E+18,Quick sketch in between commissions of @babyb0nes_’s #AnimalCrossing character that I immediately fell in love with… https://t.co/2XUSLo1ICj,Twitter for iPhone,6,50,11/5/2021
2021-11-04 18:10:03+00:00,1.46E+18,Animal Crossing Pro Camera App - How To Use The First-Person Camera And Tripod In New Horizons… https://t.co/6ocPfyeNHu,Nlife CMS,6,76,11/4/2021
2021-11-05 06:50:02+00:00,1.46E+18,Animal Crossing ABD - How To Get The ATM In New Horizons https://t.co/oIC0ERBIds #Repost #Guides #AnimalCrossing… https://t.co/VXmSq1Igez,Nlife CMS,6,68,11/5/2021
2021-11-05 20:36:45+00:00,1.46E+18,"The New Animal Crossing New Horizons 2.0 Update Happy Home Paradise, Brewsters Cafe, Harvey's Island, New Emoji's a… https://t.co/m9b2qIOn1G",Twitter Web App,6,17,11/5/2021
2021-11-01 02:14:50+00:00,1.45E+18,Dancing Jacks #AnimalCrossing #ACNH #NintendoSwitch https://t.co/mVZl0sNclJ,Nintendo Switch Share,6,72,11/1/2021
2021-11-05 19:42:42+00:00,1.46E+18,Wanted to take some pictures of my Squid Sisters designs! I loved making these outfits! #AnimalCrossing #ACNH… https://t.co/SO2TzGYBxR,Nintendo Switch Share,6,33,11/5/2021
2021-11-01 05:01:36+00:00,1.46E+18,Before and after of the southern river exit! 💛🌻☕️ #ACNH #AnimalCrossingNewHorizons #nintendo #NintendoSwitch… https://t.co/UogjRcMJp6,Twitter for iPhone,6,3,11/1/2021
2021-10-31 00:17:14+00:00,1.45E+18,He really likes that song ~  #AnimalCrossing #ACNH #NintendoSwitch https://t.co/zzTkmO9gym,Nintendo Switch Share,6,60,10/31/2021
2021-11-01 07:27:42+00:00,1.46E+18,"Halloween Event
Dressed up as Jack because I had no costume lmao (was a zombie under the pumpkinhead)… https://t.co/yJoeZrc8VP",Nintendo Switch Share,6,26,11/1/2021
2021-10-31 06:43:45+00:00,1.45E+18,"I 💚 my little lake 🌱🌿🌾🥰
#acnh #AnimalCrossing #AnimalCrossingNewHorizons #ACNHDesigns #acnhinspo https://t.co/DVLETVQhKd",Twitter for Android,6,30,10/31/2021
2021-11-01 12:20:53+00:00,1.46E+18,"These campers/villagers are having birthday this week 🥳🎂 : 
Butch and Rilla (1st)  , Iggly (2nd), Snake (3rd), Luck… https://t.co/uIVWjBSCnf",Twitter for Android,6,42,11/1/2021
2021-11-02 16:00:02+00:00,1.46E+18,"Squeaky Science

Huh? What? We're in the middle of a scientific breakthrough here friend, come on..

#chelsart… https://t.co/tzmw0QLWm9",TweetDeck,6,10,11/2/2021
2021-11-02 06:10:51+00:00,1.46E+18,"i made a little ofrenda for my forever baby, oso &lt;333 #AnimalCrossing #ACNH #NintendoSwitch https://t.co/uc0SGxYqT8",Nintendo Switch Share,6,34,11/2/2021
2021-11-05 11:21:18+00:00,1.46E+18,"🍂 my autumn crop farm sneak peek 🍂

#AnimalCrossingNewHorizons #AnimalCrossing https://t.co/1WqC64JyXs",Twitter for Android,6,91,11/5/2021
2021-11-02 10:54:03+00:00,1.46E+18,"Little gas station moment 🧡 

#animalcrossing #AnimalCrossingNewHorizions https://t.co/pEwLjKBnxN",Twitter for iPhone,6,36,11/2/2021
2021-11-01 02:14:45+00:00,1.45E+18,woah hey now rosie #AnimalCrossing #ACNH #NintendoSwitch https://t.co/xNLo5NXSRd,Nintendo Switch Share,6,25,11/1/2021
2021-11-05 12:56:01+00:00,1.46E+18,The Animal Crossing update nobody wanted but clearly everyone needed. #animalcrossing #nintendo… https://t.co/QNhaKzTwPp,Twitter for iPhone,6,15,11/5/2021
